year,house,y_pred,num_pixels
2009,Vogue Co,6,9744
2009,Vogue Co,3,8701
2009,Vogue Co,3,32712
2009,Vogue Co,3,7575
2009,Vogue Co,6,6650
2009,Vogue Co,3,34263
2009,Vogue Co,3,6279
2009,Vogue Co,3,13950
2009,Vogue Co,3,10043
2009,Vogue Co,2,8085
2009,Vogue Co,6,567954
2009,Yves Saint Laurent Parfums Corp,6,28120
2009,Yves Saint Laurent Parfums Corp,6,50841
2009,Yves Saint Laurent Parfums Corp,6,8888
2009,Yves Saint Laurent Parfums Corp,6,18408
2009,Yves Saint Laurent Parfums Corp,6,73863
2009,Yves Saint Laurent Parfums Corp,6,18720
2009,Yves Saint Laurent Parfums Corp,6,75520
2009,Yves Saint Laurent Parfums Corp,6,83720
2009,Yves Saint Laurent Parfums Corp,6,83657
2010,Anne Klein & Co,6,1411179
2010,Anne Klein & Co,6,410504
2010,Anne Klein & Co,6,158004
2010,Anne Klein & Co,6,81585
2010,Anne Klein & Co,6,134590
2010,Anne Klein & Co,6,81075
2010,Anne Klein & Co,6,117312
2010,Anne Klein & Co,6,122332
2010,Anne Klein & Co,6,257544
2010,Anne Klein & Co,6,574244
2010,Bally,6,246956
2010,Bally,6,144855
2010,Banana Republic,6,216021
2010,Banana Republic,6,26492
2010,Banana Republic,6,119544
2010,Banana Republic,6,85250
2010,Banana Republic,6,29920
2010,Banana Republic,6,27999
2010,Banana Republic,6,137275
2010,Banana Republic,6,50148
2010,Banana Republic,4,69069
2010,Banana Republic,6,71505
2010,Blackglama,3,563958
2010,Blackglama,0,359155
2010,Blackglama,0,375309
2010,Blackglama,0,386567
2010,Bloomingdales,0,9775
2010,Bloomingdales,6,1603056
2010,Bottega Veneta,6,24497
2010,Bottega Veneta,6,8453
2010,Bottega Veneta,6,13545
2010,Bottega Veneta,6,265997
2010,Bottega Veneta,6,35096
2010,Bottega Veneta,6,64752
2010,Bottega Veneta,6,137694
2010,Bottega Veneta,3,60914
2010,Bottega Veneta,6,92722
2010,Bottega Veneta,6,83996
2010,Bottega Veneta,6,8640
2010,Bottega Veneta,6,27664
2010,Bottega Veneta,6,61983
2010,Bottega Veneta,6,7000
2010,Bottega Veneta,6,6580
2010,Bottega Veneta,0,558361
2010,Bottega Veneta,6,361880
2010,Bottega Veneta,6,154258
2010,Bottega Veneta,6,151848
2010,Bottega Veneta,6,188738
2010,Bottega Veneta,6,173397
2010,Bottega Veneta,6,188071
2010,Bottega Veneta,6,191008
2010,Bottega Veneta,6,193420
2010,Bottega Veneta,6,201160
2010,Bottega Veneta,6,57222
2010,Bottega Veneta,6,80500
2010,Bottega Veneta,6,288896
2010,Bottega Veneta,6,269698
2010,Bottega Veneta,6,57222
2010,Bottega Veneta,6,80500
2010,Bottega Veneta,6,288896
2010,Bottega Veneta,6,269698
2010,Bulgari,6,157232
2010,Bulgari,6,238368
2010,Bulgari,6,197223
2010,Bulgari,6,16992
2010,Bulgari,6,66700
2010,Bulgari,6,24780
2010,Bulgari,6,10800
2010,Bulgari,6,16280
2010,Bulgari,6,17442
2010,Bulgari,6,11102
2010,Bulgari,3,7360
2010,Bulgari,6,85598
2010,Bulgari,6,59655
2010,Bulgari,6,33532
2010,Bulgari,6,32277
2010,Bulgari,6,212256
2010,Bulgari,6,250264
2010,Bulgari,6,252120
2010,Bulgari,6,834664
2010,Bulgari,6,219716
2010,Bulgari,6,183612
2010,Burberry,6,407025
2010,Burberry,6,187627
2010,Burberry,6,197612
2010,Burberry,6,151263
2010,Burberry,6,181300
2010,Burberry,6,288580
2010,Burberry,6,126962
2010,Burberry,6,150274
2010,Burberry,6,112035
2010,Burberry,6,176120
2010,Burberry,6,227688
2010,Burberry,6,253428
2010,Burberry,6,201240
2010,Burberry,6,209070
2010,Burberry,6,632338
2010,Burberry,6,579348
2010,Burberry,6,141900
2010,Burberry,6,172536
2010,Burberry,6,133089
2010,Burberry,6,141100
2010,Burberry,6,85808
2010,Burberry,6,222488
2010,Burberry,6,247500
2010,Burberry,6,211416
2010,Burberry,6,190385
2010,Burberry,6,214082
2010,Burberry,6,166012
2010,Burberry,6,333500
2010,Burberry,6,285963
2010,Burberry,6,54846
2010,Burberry,6,65830
2010,Burberry,6,54200
2010,Burberry,6,56221
2010,Burberry,6,227810
2010,Burberry,6,253896
2010,Burberry,6,292545
2010,Burberry,6,238824
2010,Burberry,6,184000
2010,Burberry,6,214236
2010,Calvin KIein,6,45750
2010,Calvin KIein,6,705600
2010,Calvin KIein,6,43470
2010,Calvin KIein,6,64372
2010,Calvin KIein,6,141337
2010,Calvin KIein,6,42720
2010,Calvin KIein,6,825145
2010,Calvin KIein,6,251661
2010,Calvin KIein,6,58724
2010,Calvin KIein,6,138027
2010,Calvin KIein,0,144746
2010,Calvin KIein,2,136764
2010,Calvin KIein,6,216423
2010,Calvin KIein,6,1034094
2010,Calvin KIein,6,186045
2010,Calvin KIein,6,108228
2010,Calvin KIein,6,7650
2010,Calvin KIein,6,14098
2010,Calvin KIein,6,20375
2010,Calvin KIein,6,26226
2010,Calvin KIein,6,19800
2010,Calvin KIein,6,217350
2010,Calvin KIein,6,44075
2010,Calvin KIein,6,71374
2010,Calvin KIein,6,134300
2010,Carolina Herrera,6,68138
2010,Carolina Herrera,6,11193
2010,Carolina Herrera,6,13231
2010,Carolina Herrera,0,13938
2010,Carolina Herrera,6,14280
2010,Carolina Herrera,6,11270
2010,Carolina Herrera,6,11532
2010,Carolina Herrera,5,13332
2010,Carolina Herrera,6,13493
2010,Carolina Herrera,6,12700
2010,Carolina Herrera,0,15540
2010,Carolina Herrera,6,11625
2010,Carolina Herrera,6,11532
2010,Carolina Herrera,3,13440
2010,Chanel,6,302080
2010,Chanel,6,1880168
2010,Chanel,6,97647
2010,Chanel,6,48800
2010,Chanel,6,45695
2010,Chanel,6,34946
2010,Chanel,6,497252
2010,Chanel,6,518051
2010,Chanel,6,14522
2010,Chanel,6,6392
2010,Chanel,6,18910
2010,Chanel,6,21750
2010,Chanel,6,19750
2010,Chanel,0,7220
2010,Chanel,6,9085
2010,Chanel,6,5146
2010,Chanel,6,6279
2010,Chanel,6,486416
2010,Chanel,6,572115
2010,Chanel,6,38872
2010,Chanel,6,15836
2010,Chanel,6,1416960
2010,Chanel,6,51939
2010,Chanel,6,112112
2010,Chanel,6,116820
2010,Chanel,6,1953952
2010,Chanel,6,65376
2010,Chanel,6,10164
2010,Chanel,6,6480
2010,Chanel,4,7238
2010,Chanel,6,233356
2010,Chanel,6,89748
2010,Chanel,6,126540
2010,Chanel,6,62634
2010,Chanel,6,323244
2010,Chanel,6,1970334
2010,Chanel,6,18755
2010,Chanel,6,28830
2010,Chanel,6,30687
2010,Chanel,6,11880
2010,Chanel,6,12928
2010,Chanel,6,332334
2010,Chanel,6,112574
2010,Chanel,6,62930
2010,Chanel,4,12065
2010,Chanel,6,17850
2010,Chanel,6,4374
2010,Chanel,6,18819
2010,Chanel,6,7546
2010,Chanel,6,5229
2010,Chanel,6,3640492
2010,Chanel,6,43020
2010,Chanel,6,6745
2010,Chanel,6,14040
2010,Chanel,6,95053
2010,Chanel,6,4760
2010,Chanel,6,31408
2010,Chanel,6,7332
2010,Chanel,6,460992
2010,Chanel,6,536403
2010,Chanel,6,32333
2010,Chanel,6,94068
2010,Chanel,6,87576
2010,Chanel,6,102948
2010,Chanel,3,29140
2010,Chanel,6,56317
2010,Chanel,6,130500
2010,Chanel,6,540564
2010,Chanel,6,522912
2010,Chanel,6,62565
2010,Chanel,6,28888
2010,Chanel,6,124700
2010,Chanel,6,3535680
2010,Chloé,6,40698
2010,Chloé,6,197080
2010,Chloé,6,39984
2010,Chloé,6,165321
2010,Chloé,6,1511055
2010,Chloé,6,86720
2010,Chloé,6,1553930
2010,Christian Dior,6,340560
2010,Christian Dior,6,164256
2010,Christian Dior,6,28616
2010,Christian Dior,4,22188
2010,Christian Dior,6,49215
2010,Christian Dior,6,24366
2010,Christian Dior,6,6734
2010,Christian Dior,6,5418
2010,Christian Dior,6,8910
2010,Christian Dior,6,6720
2010,Christian Dior,6,7056
2010,Christian Dior,0,6440
2010,Christian Dior,6,11011
2010,Christian Dior,6,7350
2010,Christian Dior,4,5829
2010,Christian Dior,6,6030
2010,Christian Dior,6,12827
2010,Christian Dior,6,7178
2010,Christian Dior,6,6144
2010,Christian Dior,6,7200
2010,Christian Dior,4,6958
2010,Christian Dior,6,7878
2010,Christian Dior,3,7592
2010,Christian Dior,6,10836
2010,Christian Dior,6,13433
2010,Christian Dior,6,6555
2010,Christian Dior,6,7931
2010,Christian Dior,6,9309
2010,Christian Dior,6,7056
2010,Christian Dior,6,7931
2010,Christian Dior,6,25935
2010,Christian Dior,6,9912
2010,Christian Dior,6,11880
2010,Christian Dior,6,8960
2010,Christian Dior,6,6210
2010,Christian Dior,6,7200
2010,Christian Dior,6,6035
2010,Christian Dior,6,5655
2010,Christian Dior,6,5607
2010,Christian Dior,6,6831
2010,Christian Dior,1,6298
2010,Christian Dior,6,6840
2010,Christian Dior,0,11102
2010,Christian Dior,6,5185
2010,Christian Dior,6,25521
2010,Christian Dior,6,6565
2010,Christian Dior,6,48659
2010,Christian Dior,6,7372
2010,Christian Dior,0,6816
2010,Christian Dior,0,9435
2010,Christian Dior,6,10620
2010,Christian Dior,6,6468
2010,Christian Dior,6,1437260
2010,Christian Dior,6,24570
2010,Christian Dior,0,31200
2010,Christian Dior,6,6532
2010,Christian Dior,0,5848
2010,Christian Dior,6,28178
2010,Christian Dior,6,106222
2010,Christian Dior,6,94804
2010,Christian Dior,6,9711
2010,Christian Dior,6,13100
2010,Christian Dior,6,6696
2010,Christian Dior,4,18445
2010,Christian Dior,6,17936
2010,Christian Dior,6,13034
2010,Christian Dior,6,8840
2010,Christian Dior,6,11125
2010,Christian Dior,6,47360
2010,Christian Dior,6,32085
2010,Christian Dior,6,52496
2010,Christian Dior,6,29550
2010,Christian Dior,6,76050
2010,Christian Dior,6,7056
2010,Christian Dior,6,37202
2010,Christian Dior,6,6674
2010,Christian Dior,6,41830
2010,Christian Dior,6,37080
2010,Christian Dior,0,37518
2010,Christian Dior,6,39424
2010,Christian Dior,3,41064
2010,Christian Dior,6,137600
2010,Christian Dior,6,51145
2010,Christian Dior,6,39098
2010,Christian Dior,0,42592
2010,Christian Dior,6,118104
2010,Christian Dior,6,107920
2010,Christian Dior,6,155837
2010,Christian Dior,6,41125
2010,Christian Dior,6,37856
2010,Christian Dior,6,3900932
2010,Christian Dior,6,3445084
2010,Christian Dior,6,174151
2010,Christian Dior,6,135877
2010,Christian Dior,6,78246
2010,Christian Dior,6,65856
2010,Christian Dior,6,31668
2010,Christian Dior,6,32636
2010,Christian Dior,6,10472
2010,Christian Dior,6,73790
2010,Christian Dior,6,85767
2010,Christian Dior,6,43105
2010,Christian Dior,6,144870
2010,Christian Dior,6,135252
2010,Christian Dior,6,45900
2010,Christian Dior,6,22605
2010,Christian Dior,6,301200
2010,Christian Dior,6,42186
2010,Christian Dior,6,19304
2010,Christian Dior,6,88644
2010,Christian Dior,6,195750
2010,Christian Dior,6,749000
2010,Christian Dior,6,72850
2010,Christian Dior,6,2868530
2010,Christian Dior,5,64152
2010,Christian Dior,0,38678
2010,Christian Dior,6,64500
2010,Christian Dior,0,48945
2010,Christian Dior,3,49920
2010,Christian Dior,6,48111
2010,Christian Dior,0,61530
2010,Christian Dior,0,46805
2010,Christian Dior,6,5394
2010,Christian Dior,6,61194
2010,Christian Dior,6,26208
2010,Christian Dior,6,73975
2010,Christian Dior,0,59400
2010,Christian Dior,5,69368
2010,Christian Dior,0,76632
2010,Christian Dior,2,46740
2010,Christian Dior,6,110087
2010,Christian Dior,3,63506
2010,Christian Dior,3,11316
2010,Christian Dior,6,13974
2010,Christian Dior,6,13776
2010,Christian Dior,6,14175
2010,Christian Dior,6,11737
2010,Christian Dior,6,53504
2010,Christian Dior,6,54327
2010,Christian Dior,6,65664
2010,Christian Dior,6,48443
2010,Christian Dior,6,61659
2010,Christian Dior,6,58092
2010,Christian Dior,6,58788
2010,Christian Dior,6,13100
2010,Christian Dior,6,49087
2010,Christian Dior,6,50094
2010,Christian Dior,0,61920
2010,Christian Dior,6,41184
2010,Christian Dior,1,67044
2010,Christian Dior,6,46920
2010,Christian Dior,6,48114
2010,Christian Dior,6,61632
2010,Christian Dior,6,59349
2010,Christian Dior,0,74601
2010,Christian Dior,6,59924
2010,Christian Dior,6,73505
2010,Christian Dior,6,74429
2010,Christian Dior,6,56970
2010,Christian Dior,6,15158
2010,Christian Dior,6,233496
2010,Christian Dior,6,162864
2010,Christian Dior,6,9945
2010,Christian Dior,6,223440
2010,Christian Dior,6,15087
2010,Christian Dior,6,34880
2010,Christian Dior,6,220922
2010,Christian Dior,6,32292
2010,Christian Dior,6,60720
2010,Christian Dior,3,5712
2010,Christian Dior,6,9379
2010,Christian Dior,6,28324
2010,Christian Dior,6,14098
2010,Christian Dior,6,7872
2010,Christian Dior,6,10948
2010,Christian Dior,3,11600
2010,Christian Dior,6,17100
2010,Christian Dior,6,24426
2010,Christian Dior,6,165406
2010,Christian Dior,6,173910
2010,Christian Dior,6,14175
2010,Christian Dior,6,43660
2010,Christian Dior,6,65484
2010,Christian Dior,6,9396
2010,Christian Dior,0,9379
2010,Christian Dior,0,15510
2010,Christian Dior,6,77517
2010,Christian Dior,6,660042
2010,Christian Dior,6,66660
2010,Christian Dior,6,41040
2010,Christian Dior,1,12192
2010,Christian Dior,6,11375
2010,Christian Dior,6,9408
2010,Christian Dior,6,11520
2010,Christian Dior,3,9486
2010,Christian Dior,0,9180
2010,Christian Dior,6,8829
2010,Christian Dior,6,9744
2010,Christian Dior,6,8547
2010,Christian Dior,1,10695
2010,Christian Dior,6,443904
2010,Christian Dior,6,492624
2010,Clairol,6,98418
2010,Clairol,6,81144
2010,Clairol,6,78474
2010,Clairol,6,124574
2010,Clairol,6,84882
2010,Clairol,6,91035
2010,Clairol,6,89642
2010,Clairol,6,107920
2010,Clairol,6,76230
2010,"Clinique Laboratories, Inc",6,373527
2010,Covergirl,6,786324
2010,Covergirl,6,723632
2010,Covergirl,6,169200
2010,Covergirl,6,795309
2010,Covergirl,6,1044618
2010,Covergirl,6,728271
2010,Covergirl,6,686868
2010,Covergirl,6,1092147
2010,Covergirl,6,973384
2010,Covergirl,6,1032804
2010,Covergirl,6,796952
2010,Covergirl,0,66080
2010,Covergirl,6,155036
2010,Covergirl,6,1080427
2010,Covergirl,0,90552
2010,Covergirl,3,190722
2010,Covergirl,0,124930
2010,Covergirl,0,251340
2010,Covergirl,0,177606
2010,Covergirl,0,86632
2010,Covergirl,0,137088
2010,Covergirl,6,1076711
2010,Covergirl,6,205128
2010,Covergirl,6,1588496
2010,Covergirl,1,256847
2010,Covergirl,3,273150
2010,Covergirl,6,317988
2010,Covergirl,6,309764
2010,Covergirl,6,217175
2010,Covergirl,3,916251
2010,Covergirl,3,939328
2010,Dolce & Gabbana,6,5376
2010,Dolce & Gabbana,6,15120
2010,Dolce & Gabbana,6,280164
2010,Dolce & Gabbana,6,381940
2010,Dolce & Gabbana,6,210312
2010,Dolce & Gabbana,6,1133132
2010,Dolce & Gabbana,6,823403
2010,Dolce & Gabbana,6,15985
2010,Dolce & Gabbana,6,357376
2010,Dolce & Gabbana,6,63662
2010,Dolce & Gabbana,6,88548
2010,Dolce & Gabbana,6,357903
2010,Dolce & Gabbana,6,102795
2010,Dolce & Gabbana,6,87980
2010,Dolce & Gabbana,6,588657
2010,Dolce & Gabbana,6,23940
2010,Dolce & Gabbana,5,166520
2010,Dolce & Gabbana,4,153374
2010,Dolce & Gabbana,6,151598
2010,Dolce & Gabbana,6,257304
2010,Dolce & Gabbana,6,205249
2010,Dolce & Gabbana,3,5481
2010,Dolce & Gabbana,6,9701
2010,Dolce & Gabbana,6,7008
2010,Dolce & Gabbana,6,6370
2010,Dolce & Gabbana,6,9860
2010,Dolce & Gabbana,6,10168
2010,Dolce & Gabbana,6,941160
2010,Dolce & Gabbana,3,715806
2010,Dolce & Gabbana,6,942444
2010,Dolce & Gabbana,6,86445
2010,Dolce & Gabbana,6,12804
2010,Dolce & Gabbana,6,17808
2010,Dolce & Gabbana,6,22509
2010,Dolce & Gabbana,6,10640
2010,Dolce & Gabbana,0,7171
2010,Dolce & Gabbana,6,9744
2010,Dolce & Gabbana,6,13287
2010,Dolce & Gabbana,4,10092
2010,Dolce & Gabbana,6,21190
2010,Dolce & Gabbana,6,9630
2010,Dolce & Gabbana,6,2452318
2010,Donna Karan Company,6,146520
2010,Donna Karan Company,6,71910
2010,Donna Karan Company,6,46250
2010,Donna Karan Company,6,54549
2010,Donna Karan Company,3,50759
2010,Donna Karan Company,6,44744
2010,Donna Karan Company,6,49794
2010,Donna Karan Company,6,51200
2010,Donna Karan Company,1,49536
2010,Donna Karan Company,6,43497
2010,Donna Karan Company,6,193655
2010,Donna Karan Company,6,127751
2010,Donna Karan Company,6,610610
2010,Donna Karan Company,3,662460
2010,Donna Karan Company,1,74576
2010,Donna Karan Company,6,19500
2010,Donna Karan Company,6,31878
2010,Donna Karan Company,6,70800
2010,Donna Karan Company,6,148821
2010,Donna Karan Company,6,222070
2010,Donna Karan Company,6,212487
2010,Donna Karan Company,6,228228
2010,Donna Karan Company,6,384130
2010,Donna Karan Company,6,215716
2010,Escada,6,53295
2010,Escada,6,49104
2010,Escada,3,24738
2010,Escada,6,27885
2010,Escada,6,74640
2010,Escada,6,66150
2010,Escada,6,100293
2010,Escada,3,15707
2010,Escada,6,340740
2010,Escada,6,12800
2010,Escada,6,180675
2010,Escada,6,184245
2010,Escada,6,48994
2010,"Estée Lauder, Inc",6,2510746
2010,"Estée Lauder, Inc",6,1876554
2010,"Estée Lauder, Inc",6,401650
2010,"Estée Lauder, Inc",6,306711
2010,"Estée Lauder, Inc",6,1665600
2010,"Estée Lauder, Inc",6,276624
2010,"Estée Lauder, Inc",6,1199787
2010,"Estée Lauder, Inc",6,4515258
2010,"Estée Lauder, Inc",6,272543
2010,Fendi,6,99120
2010,Fendi,6,106253
2010,Fendi,6,77924
2010,Fendi,6,91056
2010,Fendi,6,5103
2010,Fendi,6,97350
2010,Fendi,6,5780
2010,Fendi,6,4920
2010,Fendi,6,7776
2010,Fendi,0,5246
2010,Fendi,6,37440
2010,Fendi,6,6132
2010,Fendi,6,20640
2010,Fendi,6,23184
2010,Fendi,6,1732036
2010,Fendi,6,226050
2010,Fendi,6,186030
2010,Fendi,6,52624
2010,Ford Motor Company,4,28314
2010,Gap,6,511680
2010,Gap,3,59241
2010,Gap,6,64800
2010,Gap,6,59555
2010,Gap,4,70970
2010,Gap,6,60386
2010,Gap,0,139920
2010,Gap,6,307440
2010,Gap,6,96786
2010,Gap,6,283469
2010,Gap,6,394913
2010,Gap,6,63580
2010,Gap,6,61600
2010,Gap,6,59832
2010,Gap,1,66639
2010,Gap,6,56304
2010,Gap,6,63609
2010,Gap,0,67545
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Gap,6,116624
2010,Gap,4,72593
2010,Gap,2,177755
2010,Gap,6,213950
2010,Gap,0,71199
2010,Gap,2,105924
2010,Gap,6,114231
2010,Gap,6,208356
2010,Gap,6,122507
2010,Giorgio Armani,6,59892
2010,Giorgio Armani,6,183920
2010,Giorgio Armani,6,142040
2010,Giorgio Armani,6,107700
2010,Givenchy Inc,6,60032
2010,Givenchy Inc,3,60604
2010,Givenchy Inc,6,66000
2010,Givenchy Inc,6,60776
2010,Givenchy Inc,6,75492
2010,Givenchy Inc,6,136851
2010,Givenchy Inc,6,282072
2010,Gucci,6,77472
2010,Gucci,6,92070
2010,Gucci,6,106299
2010,Gucci,6,69832
2010,Gucci,6,80754
2010,Gucci,6,103033
2010,Gucci,6,39617
2010,Gucci,6,13566
2010,Gucci,6,184736
2010,Gucci,6,6177
2010,Gucci,6,258984
2010,Gucci,6,5504
2010,Gucci,6,23973
2010,Gucci,6,151434
2010,Gucci,6,98840
2010,Gucci,6,107525
2010,Gucci,3,361760
2010,Gucci,6,296088
2010,Gucci,6,233520
2010,"Hermès Paris, Inc",6,232088
2010,L'Oréal,0,1211460
2010,L'Oréal,6,1358635
2010,L'Oréal,6,746194
2010,L'Oréal,3,3839875
2010,L'Oréal,6,2788332
2010,L'Oréal,6,34992
2010,L'Oréal,6,61659
2010,L'Oréal,0,2186642
2010,L'Oréal,6,1441440
2010,L'Oréal,6,62640
2010,L'Oréal,6,67555
2010,L'Oréal,6,2440764
2010,L'Oréal,6,38472
2010,L'Oréal,6,51660
2010,L'Oréal,6,1156648
2010,L'Oréal,6,732057
2010,L'Oréal,3,12463
2010,L'Oréal,6,1188640
2010,L'Oréal,6,1263684
2010,L'Oréal,0,1137120
2010,L'Oréal,3,20320
2010,L'Oréal,0,20790
2010,L'Oréal,0,14522
2010,L'Oréal,3,22440
2010,L'Oréal,6,865032
2010,L'Oréal,6,2069563
2010,L'Oréal,6,224280
2010,L'Oréal,6,137494
2010,L'Oréal,6,146188
2010,L'Oréal,6,239637
2010,L'Oréal,6,169812
2010,L'Oréal,6,163954
2010,L'Oréal,2,152640
2010,L'Oréal,6,98136
2010,L'Oréal,6,67326
2010,L'Oréal,6,801360
2010,L'Oréal,3,934105
2010,L'Oréal,6,12220
2010,L'Oréal,2,10591
2010,L'Oréal,0,15696
2010,L'Oréal,6,905004
2010,L'Oréal,6,12936
2010,L'Oréal,6,10810
2010,L'Oréal,6,14628
2010,L'Oréal,6,1133220
2010,L'Oréal,6,20701
2010,L'Oréal,6,21648
2010,L'Oréal,6,15694
2010,L'Oréal,4,21228
2010,L'Oréal,6,1383900
2010,"Lancôme, Inc",6,2040220
2010,"Lancôme, Inc",6,2072005
2010,"Lancôme, Inc",6,2997440
2010,"Lancôme, Inc",3,2305862
2010,"Lancôme, Inc",0,2082024
2010,"Lancôme, Inc",6,3736053
2010,"Lancôme, Inc",6,3623136
2010,"Lancôme, Inc",6,128612
2010,"Lancôme, Inc",6,127751
2010,"Lancôme, Inc",6,682200
2010,"Lancôme, Inc",6,2051190
2010,Lanvin Parfums Inc,3,142857
2010,Lanvin Parfums Inc,6,93408
2010,Lanvin Parfums Inc,6,87720
2010,Lanvin Parfums Inc,6,75208
2010,Lanvin Parfums Inc,6,103598
2010,Lanvin Parfums Inc,6,87192
2010,Lanvin Parfums Inc,6,95062
2010,Lanvin Parfums Inc,6,101106
2010,Lanvin Parfums Inc,6,81496
2010,Lanvin Parfums Inc,6,85067
2010,Lanvin Parfums Inc,6,87120
2010,Lanvin Parfums Inc,6,92916
2010,Lord & Taylor Co,0,127020
2010,Lord & Taylor Co,6,183372
2010,Lord & Taylor Co,0,132797
2010,Lord & Taylor Co,0,173106
2010,Lord & Taylor Co,6,186626
2010,Lord & Taylor Co,6,170150
2010,Lord & Taylor Co,6,18944
2010,Lord & Taylor Co,6,107744
2010,Lord & Taylor Co,6,29673
2010,Lord & Taylor Co,0,136620
2010,Lord & Taylor Co,6,132797
2010,Lord & Taylor Co,6,113316
2010,Lord & Taylor Co,6,22610
2010,Lord & Taylor Co,6,30459
2010,Lord & Taylor Co,6,30294
2010,Lord & Taylor Co,6,22275
2010,Lord & Taylor Co,6,1691755
2010,Louis Vuitton,6,46376
2010,Louis Vuitton,6,42680
2010,Louis Vuitton,6,54467
2010,Louis Vuitton,6,88374
2010,Louis Vuitton,6,254349
2010,Louis Vuitton,6,39008
2010,Louis Vuitton,0,171475
2010,Louis Vuitton,4,8100
2010,Louis Vuitton,6,5742
2010,Louis Vuitton,6,20698
2010,Louis Vuitton,6,21580
2010,Louis Vuitton,0,9180
2010,Louis Vuitton,4,5504
2010,Louis Vuitton,6,62780
2010,Louis Vuitton,6,7650
2010,Louis Vuitton,6,6900
2010,Louis Vuitton,6,9191
2010,Louis Vuitton,6,10170
2010,Louis Vuitton,6,6789
2010,Louis Vuitton,6,16837
2010,Louis Vuitton,6,5292
2010,Louis Vuitton,6,10961
2010,Louis Vuitton,6,5046
2010,Louis Vuitton,6,4814
2010,Louis Vuitton,0,12416
2010,Louis Vuitton,6,111502
2010,Louis Vuitton,6,19314
2010,Louis Vuitton,6,68672
2010,Louis Vuitton,6,142899
2010,Louis Vuitton,6,900302
2010,Louis Vuitton,6,42168
2010,Macy's,6,43979
2010,Macy's,6,108064
2010,Macy's,6,148143
2010,Macy's,6,184680
2010,Macy's,6,27528
2010,Macy's,6,184690
2010,Macy's,6,34821
2010,Macy's,6,429570
2010,Macy's,6,65700
2010,Macy's,6,232522
2010,Macy's,6,274287
2010,Macy's,6,61204
2010,Macy's,0,86496
2010,Macy's,3,52836
2010,Macy's,6,170499
2010,Macy's,6,151281
2010,Maybelline Co,5,2171568
2010,Maybelline Co,6,95744
2010,Maybelline Co,6,4852032
2010,Maybelline Co,6,99261
2010,Maybelline Co,6,3019824
2010,Maybelline Co,6,2920884
2010,Maybelline Co,6,4456376
2010,Maybelline Co,6,53466
2010,Maybelline Co,6,94579
2010,Maybelline Co,6,27105
2010,Maybelline Co,6,17433
2010,Maybelline Co,6,2734833
2010,Maybelline Co,6,77256
2010,Maybelline Co,6,53280
2010,Maybelline Co,6,35811
2010,Maybelline Co,6,119720
2010,Maybelline Co,6,52992
2010,Maybelline Co,6,2166789
2010,Maybelline Co,6,2332836
2010,Maybelline Co,3,2526180
2010,Maybelline Co,6,2698254
2010,Michael Kors,6,57570
2010,Michael Kors,6,69130
2010,Michael Kors,6,928285
2010,Michael Kors,6,289838
2010,Michael Kors,6,64628
2010,Michael Kors,6,65698
2010,Michael Kors,6,57084
2010,Michael Kors,6,63425
2010,Michael Kors,6,210296
2010,Michael Kors,6,83840
2010,Michael Kors,0,73590
